"Timestamp","SubscriptionId","SubscriptionName","TenantId","VaultName","VaultResourceId","ResourceGroupName","Location","VaultSku","EnableSoftDelete","EnablePurgeProtection","SoftDeleteRetentionDays","AccessModel","RbacEnabled","AccessPoliciesCount","RoleAssignmentsCount","RoleAssignmentsResolved","HasPrivateEndpoints","PrivateEndpointIds","PrivateEndpointCount","FirewallEnabled","AllowedIps","HasDiagnostics","DiagnosticSettings","DiagnosticDestinations","SecretsCount","CertificatesCount","KeysCount","TotalAssets","RecentlyRotatedCount","ManualRotationNeeded","NeverRotated","SecurityGapsCount","SecurityGapsSummary","QuickWinsCount","QuickWinsSummary","ComplianceScore","VaultScore","CISComplianceScore","NISTComplianceScore","ISOComplianceScore","MSComplianceScore","RiskLevel","PolicyCount","PolicyNames","ManagedIdentityType","ManagedIdentityIds","ManagedIdentityResolved","ResourceLockTypes","NetworkIpRules","NetworkVNetRuleIds","DiagnosticDestinationNames","SkuName","SecretRotationMostRecent","KeyRotationMostRecent","PermissionIssuesCount","Tags","JsonFilePath"
"2025-10-23T12:01:15.0351803-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonmldev","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonmldev","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonmldev.json"
"2025-10-23T12:01:15.0757850-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","kv-axon-ctip-test","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-test/providers/Microsoft.KeyVault/vaults/kv-axon-ctip-test","axon-test","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""env"":""TEST""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_kv-axon-ctip-test.json"
"2025-10-23T12:01:15.2639241-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","kv-axon-ctip-dev","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-dev/providers/Microsoft.KeyVault/vaults/kv-axon-ctip-dev","axon-dev","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""env"":""dev""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_kv-axon-ctip-dev.json"
"2025-10-23T12:01:15.2955713-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","kv-ctip-djeevan","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-dev/providers/Microsoft.KeyVault/vaults/kv-ctip-djeevan","axon-dev","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""createdBy"":""djeevan""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_kv-ctip-djeevan.json"
"2025-10-23T12:01:15.4823481-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","kv-axon-service-dev","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-dev/providers/Microsoft.KeyVault/vaults/kv-axon-service-dev","axon-dev","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""created_by"":""yowchern"",""created_on"":""29/04/2025""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_kv-axon-service-dev.json"
"2025-10-23T12:01:15.5330666-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonml-603744d4f4a3ad000","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonml-603744d4f4a3ad000","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonml-603744d4f4a3ad000.json"
"2025-10-23T12:01:15.6013689-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonml-605aa88dd82ab8000","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonml-605aa88dd82ab8000","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonml-605aa88dd82ab8000.json"
"2025-10-23T12:01:15.7399133-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axoncosmosdev","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-dev/providers/Microsoft.KeyVault/vaults/axoncosmosdev","axon-dev","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axoncosmosdev.json"
"2025-10-23T12:01:15.7637030-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonml-605982a8228499000","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonml-605982a8228499000","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonml-605982a8228499000.json"
"2025-10-23T12:01:15.9433784-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonml-606d38db4d61c1001","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonml-606d38db4d61c1001","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonml-606d38db4d61c1001.json"
"2025-10-23T12:01:16.0026642-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonml-60b6d3a2211175000","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonml-60b6d3a2211175000","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonml-60b6d3a2211175000.json"
"2025-10-23T12:01:16.2288098-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonml-60a3b381c05cca001","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonml-60a3b381c05cca001","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonml-60a3b381c05cca001.json"
"2025-10-23T12:01:16.2560780-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","axonml-6221c6b4412a9f000","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-ml/providers/Microsoft.KeyVault/vaults/axonml-6221c6b4412a9f000","axon-ml","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_axonml-6221c6b4412a9f000.json"
"2025-10-23T12:01:16.4224537-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","kv-axon-adf-test-ktbr","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-test/providers/Microsoft.KeyVault/vaults/kv-axon-adf-test-ktbr","axon-test","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""createdBy"":""nburrax"",""env"":""TEST""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_kv-axon-adf-test-ktbr.json"
"2025-10-23T12:01:16.4586178-04:00","19a8d813-0b3e-484c-9db3-76242c9a0878","Axon","","kv-axon-adf-dev-asdf","/subscriptions/19a8d813-0b3e-484c-9db3-76242c9a0878/resourceGroups/axon-dev/providers/Microsoft.KeyVault/vaults/kv-axon-adf-dev-asdf","axon-dev","westus2","","False","False","","Unknown","False","0","0","""""","False","","0","False","","True","","","0","0","0","0","0","0","0","1","Critical: No access control configured","0","","85","85","0","0","0","0","Medium High","0","","","","NotReadable","","","","Microsoft.EventHub/Namespaces/AuthorizationRules:RootManageSharedAccessKey","NotReadable","NotReadable","NotReadable","0","{""createdBy"":""yowchern"",""env"":""DEV""}","C:\Users\cregnier\OneDrive - Intel Corporation\Documents\KeyVaultGapAnalysis\VaultJson\19a8d813-0b3e-484c-9db3-76242c9a0878_kv-axon-adf-dev-asdf.json"
